grid_Akira_000000000000.tif
0.407353,0.656716
0.594055,0.598973
0.636275,0.613212
0.516176,0.57643
0.420129,0.351496
0.456239,0.539752
0.400937,0.562164
0.547668,0.601522
0.449937,0.675441
0.602828,0.521516
0.640854,0.620537
0.669198,0.684407
0.421434,0.407546
0.408575,0.492352
0.497129,0.448842
0.60897,0.646639
0.400185,0.523946
0.587649,0.665991
0.596095,0.580458
0.527318,0.555656
0.377084,0.422597
0.481102,0.51021
0.525295,0.537317
0.69246,0.621778
0.413566,0.673971
0.588353,0.575136
0.608587,0.639847
0.564549,0.666466
0.546621,0.499585
0.469379,0.655418
0.420749,0.455968
0.589222,0.617779
0.39864,0.630616
0.605744,0.563785
0.577737,0.64378
0.478448,0.627345
0.420695,0.382828
0.48796,0.445319
0.452082,0.553451
0.598966,0.643396
0.42688,0.686697
0.509284,0.616626
0.516516,0.595681
0.682313,0.688082
0.464748,0.395742
0.394475,0.468834
0.438491,0.434441
0.537333,0.674182
0.404088,0.573424
0.6273,0.641798
0.641212,0.550357
0.549876,0.552439
0.393053,0.399646
0.52084,0.50051
0.506895,0.51496
0.685209,0.659014
0.454509,0.666259
0.625673,0.614921
0.633827,0.537418
0.538584,0.636275
0.421985,0.387097
0.443492,0.599235
0.377069,0.399766
0.616734,0.652138
0.390213,0.662667
0.568135,0.663941
0.684255,0.648898
0.46852,0.600794
0.441014,0.339001
0.438311,0.526696
0.427685,0.487519
0.565286,0.588481
0.467632,0.688085
0.566053,0.517865
0.466207,0.580652
0.705643,0.677605
0.467487,0.426022
0.436408,0.428829
0.487657,0.492348
0.613258,0.619919
0.414643,0.539093
0.603385,0.66061
0.622599,0.602167
0.500838,0.510185
0.403658,0.424635
0.461036,0.507651
0.488694,0.537403
0.703518,0.66912
0.421742,0.707758
0.647259,0.634373
0.588821,0.632227
0.460883,0.643613
0.51418,0.45603
0.431962,0.643559
0.402317,0.500966
0.61234,0.619997
0.370365,0.623894
0.549346,0.625549
0.63468,0.628938
0.481651,0.666781
0.464382,0.357841
0.464052,0.452465
0.405016,0.597395
0.553642,0.644329
0.463112,0.711693
0.532201,0.628686
0.544306,0.560813
0.716136,0.649441
0.502424,0.43009
0.372926,0.482141
0.476996,0.422769
0.580446,0.676816
0.382911,0.574332
0.639505,0.635564
0.638044,0.573324
0.583756,0.504434
0.373166,0.366343
0.513339,0.477623
0.54497,0.487563
0.526558,0.654583
0.441092,0.691283
0.612979,0.584056
0.628542,0.540823
0.474647,0.663922
0.442526,0.403211
0.44832,0.570193
0.401718,0.373415
0.593411,0.625453
0.377439,0.645338
0.553559,0.642107
0.63593,0.590456
0.501602,0.541813
0.385649,0.334288
0.470406,0.570248
0.401587,0.532343
0.546655,0.576471
0.442273,0.699551
0.601439,0.541172
0.66361,0.615226
0.649306,0.674108
0.399539,0.368649
0.441842,0.452297
0.515277,0.470355
0.60766,0.637004
0.428245,0.557504
0.572762,0.626308
0.572486,0.580745
0.527002,0.599127
0.36565,0.431025
0.47949,0.541267
0.503276,0.567836
0.706362,0.656242
0.401139,0.678904
0.567774,0.608332
0.653477,0.653044
0.564468,0.640635
0.54472,0.479527
0.44213,0.659536
0.39372,0.436248
0.569179,0.639934
0.374934,0.598525
0.586335,0.537922
0.574732,0.613093
0.496303,0.644046
0.442411,0.374853
0.472623,0.478766
0.447397,0.609183
0.622749,0.674505
0.433517,0.715388
0.493768,0.6
0.54567,0.590975
0.720396,0.666067
0.483443,0.392732
0.374571,0.452832
0.458703,0.459335
0.509253,0.669928
0.374573,0.544613
0.609875,0.63039
0.631351,0.57316
0.571581,0.567154
0.378685,0.389637
0.539979,0.525141
0.538559,0.464255
0.7056,0.664652
0.423145,0.644898
0.639294,0.617538
0.639091,0.54331
0.513421,0.643242
0.425936,0.351968
0.425113,0.61921
0.407231,0.412698
0.616169,0.643111
0.443612,0.656081
0.5791,0.652849
0.649682,0.668854
0.492541,0.571733
0.406635,0.317866
0.427892,0.504818
0.432976,0.524335
0.565338,0.540056
0.489954,0.685309
0.587626,0.531054
0.488293,0.598911
0.697994,0.639796
0.48436,0.408692
0.446387,0.406452
0.459873,0.489669
0.587949,0.642423
0.375609,0.51802
0.59122,0.636446
0.632311,0.601783
0.520992,0.530276
0.412042,0.448715
0.448247,0.483327
0.463033,0.521975
0.675042,0.668872
0.414849,0.692449
0.642303,0.612689
0.604131,0.549648
0.490806,0.643964
0.5216,0.444196
0.455536,0.627331
0.388111,0.464425
0.628912,0.615877
0.394971,0.619053
0.534261,0.658715
0.632757,0.631464
0.509673,0.668178
0.471903,0.37194
0.42654,0.473139
0.430192,0.572524
0.62555,0.647412
0.450313,0.721386
0.516481,0.646089
0.564503,0.548566
0.720566,0.660907
0.497709,0.421581
0.374311,0.498347
0.464394,0.398671
0.60622,0.668813
0.373496,0.56595
0.639564,0.629869
0.626999,0.556291
0.572814,0.494774
0.372501,0.35029
0.491306,0.47801
0.55518,0.510617
0.484374,0.664919
0.461422,0.691715
0.617109,0.62287
0.621025,0.554406
0.499501,0.655609
0.447016,0.370169
0.418518,0.590204
0.389981,0.333147
0.647956,0.621504
grid_Akira_000000000001.tif
0.405445,0.652815
0.588872,0.597228
0.63252,0.611649
0.514226,0.573648
0.421048,0.348127
0.455729,0.536394
0.401111,0.558248
0.544472,0.599123
0.446194,0.672094
0.600408,0.519531
0.639692,0.618683
0.664642,0.683243
0.422369,0.404067
0.409262,0.488622
0.497237,0.44585
0.6028,0.645117
0.400625,0.520103
0.580842,0.664331
0.592942,0.578484
0.525238,0.553012
0.378608,0.418757
0.480283,0.507132
0.52354,0.534641
0.690727,0.620471
0.410972,0.670154
0.583841,0.573275
0.607217,0.637715
0.563023,0.663916
0.544325,0.49718
0.466311,0.652215
0.421722,0.452371
0.583469,0.616049
0.397629,0.626614
0.600782,0.562133
0.575075,0.641526
0.47633,0.624169
0.421556,0.379407
0.487244,0.44238
0.451654,0.55002
0.596276,0.641341
0.423459,0.683063
0.506909,0.61377
0.514614,0.592863
0.676953,0.687152
0.464782,0.392644
0.395603,0.465021
0.439193,0.431035
0.53536,0.671421
0.403817,0.569554
0.619631,0.640639
0.638193,0.548749
0.547064,0.55007
0.39449,0.395965
0.518989,0.497862
0.505641,0.512115
0.682218,0.65781
0.451595,0.662874
0.619718,0.613543
0.62998,0.535856
0.534756,0.633826
0.423504,0.383588
0.442339,0.595714
0.379051,0.395929
0.609543,0.650814
0.389052,0.6585
0.561786,0.662041
0.680796,0.647742
0.467033,0.597516
0.441735,0.335781
0.438222,0.523184
0.428294,0.483938
0.561372,0.586339
0.462755,0.685009
0.563252,0.515652
0.465199,0.577341
0.7006,0.676867
0.467396,0.422907
0.437047,0.42543
0.487012,0.489325
0.609192,0.618186
0.414731,0.535356
0.59585,0.659197
0.619267,0.600432
0.499534,0.50731
0.404971,0.420968
0.460687,0.504376
0.487751,0.534346
0.697979,0.668421
0.418454,0.70399
0.638937,0.633486
0.586968,0.629982
0.460043,0.640082
0.512922,0.453315
0.430127,0.639903
0.403252,0.497139
0.604522,0.618735
0.37016,0.619579
0.544957,0.623283
0.629913,0.627484
0.477396,0.663811
0.464633,0.354769
0.463954,0.449284
0.404595,0.593477
0.551088,0.641841
0.457732,0.70857
0.528564,0.626168
0.542079,0.558315
0.712946,0.648559
0.501769,0.427254
0.37416,0.47814
0.477612,0.419624
0.577936,0.674529
0.382999,0.570252
0.631621,0.634549
0.63532,0.571651
0.581868,0.502244
0.375235,0.362563
0.511764,0.474917
0.544004,0.484986
0.525249,0.651672
0.437566,0.687779
0.607505,0.582519
0.623988,0.539309
0.471066,0.660809
0.443625,0.399838
0.447536,0.566738
0.403598,0.369784
0.586228,0.623935
0.376689,0.641072
0.547528,0.640064
0.632976,0.588793
0.500178,0.538908
0.387247,0.330707
0.469337,0.567002
0.402187,0.528466
0.543872,0.574043
0.437637,0.696174
0.597467,0.539368
0.662338,0.613593
0.645406,0.672666
0.400746,0.365106
0.442262,0.448911
0.514815,0.467528
0.602738,0.635318
0.42789,0.553873
0.568137,0.624279
0.569767,0.578518
0.52456,0.59646
0.367406,0.427067
0.478551,0.538134
0.501824,0.564902
0.702121,0.655401
0.399285,0.674864
0.562928,0.606308
0.651484,0.651407
0.56273,0.638146
0.543166,0.477031
0.439427,0.656033
0.395275,0.432462
0.562152,0.638162
0.374926,0.594313
0.582707,0.535956
0.571124,0.610966
0.493189,0.641115
0.442954,0.371602
0.472189,0.475636
0.4462,0.605674
0.619405,0.672734
0.429285,0.711826
0.491939,0.596976
0.543467,0.588446
0.715072,0.665507
0.483689,0.389715
0.375925,0.448913
0.458898,0.456069
0.50758,0.666875
0.375122,0.540512
0.601556,0.629162
0.627344,0.571595
0.567775,0.565071
0.380258,0.385889
0.53752,0.522682
0.537767,0.461633
0.701735,0.66376
0.422407,0.641023
0.630446,0.61665
0.635579,0.541748
0.510264,0.64047
0.427501,0.348542
0.423977,0.61548
0.408627,0.409069
0.608049,0.641906
0.442431,0.652407
0.571398,0.651238
0.64683,0.667285
0.491081,0.568708
0.408098,0.314431
0.428165,0.50124
0.433182,0.520753
0.562032,0.537884
0.484727,0.682493
0.585478,0.528913
0.486721,0.595811
0.695993,0.638583
0.483961,0.405742
0.446851,0.403176
0.459822,0.486384
0.582342,0.640638
0.376387,0.513982
0.583269,0.634996
0.627969,0.600263
0.51913,0.527591
0.413095,0.445071
0.448313,0.479962
0.462724,0.518679
0.670055,0.667822
0.412326,0.688571
0.634069,0.611751
0.601594,0.547677
0.489848,0.64071
0.521318,0.441416
0.453762,0.623915
0.389577,0.460541
0.620194,0.614879
0.394815,0.61495
0.52895,0.656377
0.62727,0.630084
0.504451,0.665584
0.471951,0.368914
0.427105,0.469591
0.429713,0.568884
0.622784,0.64561
0.44527,0.718069
0.512338,0.643465
0.562071,0.546267
0.716155,0.66023
0.498029,0.4186
0.375336,0.494331
0.465404,0.395439
0.604267,0.66671
0.373951,0.561781
0.630806,0.628968
0.624422,0.55451
0.571139,0.492481
0.374619,0.346541
0.490393,0.475069
0.553579,0.508175
0.482958,0.661616
0.456981,0.688515
0.608586,0.621738
0.615841,0.55291
0.495603,0.652781
