grid_Keisuke_000000000000.tif
0.613201,0.415269
0.667938,0.494577
0.603165,0.505469
0.67103,0.211987
0.703162,0.220546
0.611663,0.552121
0.61954,0.527552
0.648383,0.391855
0.606729,0.471267
0.671466,0.476981
0.642279,0.529669
0.641398,0.182963
0.636807,0.318976
0.670937,0.553799
0.60356,0.578934
0.647586,0.271119
0.637092,0.36096
0.63037,0.415916
0.670148,0.567603
0.668342,0.160324
0.686208,0.23505
0.69225,0.54602
0.572404,0.491039
0.626645,0.314665
0.626296,0.470933
0.687064,0.391338
0.687027,0.525335
0.67791,0.178226
0.669143,0.277856
0.681865,0.498161
0.575913,0.559186
0.629224,0.285319
0.62913,0.382719
0.662758,0.42707
0.601956,0.55351
0.637976,0.214675
0.657896,0.249126
0.633859,0.576191
0.561166,0.539332
0.670289,0.34717
0.60608,0.507404
0.648805,0.458979
0.596138,0.486754
0.646433,0.155558
0.655531,0.338085
0.637554,0.492958
0.583424,0.553642
0.653972,0.225484
0.620628,0.375262
0.689111,0.364546
0.617076,0.59369
0.688405,0.169211
0.70414,0.258506
0.655138,0.588906
0.569658,0.493291
0.681709,0.287277
0.60444,0.447931
0.638514,0.427112
0.655639,0.557272
0.709408,0.195481
0.680992,0.3488
0.686486,0.46372
0.597738,0.590222
0.642297,0.285012
0.623835,0.441026
0.679179,0.469565
0.616652,0.528295
0.642803,0.221703
0.707936,0.22912
0.647689,0.551794
0.577765,0.523645
0.670197,0.374684
0.631709,0.469036
0.670559,0.44418
0.669754,0.504612
0.651242,0.189543
0.639593,0.358036
0.68484,0.522264
0.632034,0.592935
0.671221,0.257538
0.640954,0.332319
0.678832,0.400408
0.628525,0.570898
0.69104,0.194905
0.685727,0.206945
0.680828,0.572969
0.568061,0.504211
0.64719,0.29889
0.619128,0.436717
0.685411,0.420849
0.695221,0.547095
0.659252,0.158389
0.692882,0.267706
0.691842,0.495523
0.561624,0.53051
0.635335,0.254365
0.652135,0.399565
0.654952,0.454776
0.579942,0.52384
0.637023,0.248384
0.680341,0.239828
0.66871,0.575964
0.558844,0.554392
0.697106,0.309594
0.601362,0.494798
0.665448,0.413204
0.639921,0.49599
0.650904,0.152446
0.668031,0.373493
0.649268,0.521071
0.573516,0.569468
0.653666,0.193472
0.623177,0.345059
0.692909,0.337009
0.601482,0.581422
0.691004,0.1683
0.699859,0.284051
0.641511,0.586986
0.552651,0.521359
0.670599,0.316836
0.598394,0.463446
0.623995,0.398554
0.68513,0.528626
0.709548,0.178036
0.684116,0.314818
0.683825,0.439893
0.579544,0.578809
0.662725,0.305677
grid_Keisuke_000000000001.tif
0.61382,0.415234
0.668123,0.494853
0.603296,0.505351
0.67275,0.212279
0.704835,0.221006
0.611537,0.552094
0.619546,0.527571
0.649129,0.391994
0.607043,0.471202
0.67175,0.477244
0.642279,0.529763
0.643277,0.183082
0.637947,0.319078
0.670801,0.554092
0.603289,0.578855
0.648988,0.271259
0.638006,0.361043
0.630983,0.415983
0.66994,0.56786
0.670342,0.160602
0.687804,0.235402
0.692159,0.546395
0.572612,0.490777
0.627809,0.314701
0.626614,0.47095
0.687812,0.391699
0.687047,0.525693
0.679815,0.178533
0.670505,0.278138
0.682033,0.498488
0.575752,0.558927
0.630548,0.285371
0.629924,0.382778
0.663311,0.427313
0.601827,0.553384
0.639683,0.214774
0.659415,0.249347
0.633602,0.576279
0.561111,0.539019
0.671277,0.347431
0.606196,0.507347
0.649187,0.459117
0.59637,0.486607
0.648461,0.155703
0.656566,0.338291
0.637748,0.493073
0.58329,0.553457
0.655621,0.225659
0.621463,0.375264
0.690004,0.36492
0.616727,0.593664
0.690359,0.169581
0.705608,0.258962
0.654813,0.58909
0.569855,0.493003
0.683023,0.287604
0.604881,0.447847
0.63907,0.427198
0.655489,0.55744
0.711218,0.195966
0.68197,0.349139
0.686841,0.464077
0.597407,0.5901
0.643622,0.285145
0.624312,0.441058
0.6795,0.469895
0.61666,0.528246
0.644471,0.221837
0.709564,0.229598
0.647564,0.551963
0.577794,0.52343
0.671036,0.374944
0.632034,0.469115
0.671021,0.444442
0.669889,0.504858
0.653084,0.189724
0.640521,0.358154
0.684876,0.522628
0.631687,0.593002
0.672696,0.257807
0.642024,0.332423
0.67953,0.400733
0.628301,0.570917
0.692852,0.195305
0.687476,0.207296
0.680589,0.573298
0.568197,0.503935
0.648441,0.299026
0.619631,0.436703
0.685999,0.421201
0.695122,0.547504
0.661266,0.158597
0.6943,0.268111
0.692024,0.495915
0.561619,0.530177
0.636826,0.254457
0.652837,0.399752
0.655354,0.454979
0.579974,0.523598
0.638547,0.248473
0.68191,0.240171
0.668455,0.576236
0.558708,0.554054
0.698298,0.310011
0.601547,0.494707
0.666079,0.413436
0.640103,0.496075
0.652948,0.152623
0.668875,0.373765
0.649309,0.521251
0.573297,0.56922
0.655489,0.193647
0.624176,0.345078
0.693951,0.337402
0.601201,0.581302
0.692961,0.168698
0.701189,0.284484
0.641198,0.587085
0.552695,0.520989
0.671752,0.317099
0.598752,0.463322
0.624705,0.398569
0.685134,0.528956
0.711452,0.178528
0.685278,0.315175
0.684309,0.440242
0.579276,0.57858
0.663937,0.305924
grid_Keisuke_000000000002.tif
0.615212,0.415166
0.668535,0.495477
0.603594,0.50509
0.676614,0.212972
0.708592,0.222073
0.611253,0.55203
0.619561,0.527612
0.650807,0.392322
0.607751,0.471061
0.672384,0.47784
0.642276,0.529973
0.647503,0.183389
0.64051,0.319329
0.670489,0.554749
0.602681,0.578672
0.652139,0.271603
0.640061,0.361247
0.632363,0.416146
0.669467,0.568432
0.674838,0.161265
0.69139,0.236228
0.691947,0.547237
0.573086,0.490192
0.630429,0.314804
0.627329,0.470994
0.689487,0.392525
0.687086,0.526497
0.684096,0.179262
0.673565,0.2788
0.682405,0.499228
0.575396,0.55834
0.633525,0.285515
0.63171,0.382927
0.664549,0.427872
0.601539,0.553097
0.643522,0.215028
0.662827,0.249873
0.633022,0.57647
0.560993,0.538314
0.673497,0.348037
0.60646,0.50722
0.650045,0.459436
0.596896,0.486281
0.653021,0.156068
0.658892,0.338776
0.638183,0.493336
0.582992,0.553039
0.659328,0.226087
0.623344,0.375286
0.692006,0.365777
0.615941,0.593598
0.694747,0.17045
0.708903,0.260015
0.65408,0.589498
0.570304,0.492358
0.685971,0.288365
0.605875,0.447669
0.640317,0.427403
0.655147,0.557813
0.715282,0.197093
0.684163,0.349919
0.687632,0.464889
0.596664,0.589819
0.646598,0.28547
0.625386,0.441137
0.680218,0.470644
0.616678,0.528136
0.648222,0.222173
0.713217,0.230706
0.647278,0.552342
0.577864,0.522946
0.672919,0.375546
0.632763,0.469299
0.672054,0.445042
0.670188,0.505413
0.657226,0.19017
0.642606,0.358438
0.684948,0.523448
0.630905,0.593146
0.67601,0.258442
0.644428,0.332677
0.681093,0.401478
0.627796,0.570956
0.696922,0.196241
0.691405,0.208119
0.680045,0.574034
0.568507,0.503317
0.651253,0.299359
0.620763,0.43668
0.687314,0.422003
0.694892,0.548422
0.665791,0.159103
0.697482,0.26905
0.692424,0.4968
0.561614,0.529428
0.640179,0.254692
0.654413,0.400186
0.656254,0.455445
0.580051,0.523054
0.641976,0.248704
0.685432,0.240973
0.667874,0.576843
0.55841,0.553291
0.70097,0.310971
0.601967,0.494508
0.667493,0.413972
0.640511,0.496271
0.657544,0.153063
0.670767,0.374393
0.649398,0.521657
0.57281,0.568657
0.659587,0.194077
0.626425,0.345141
0.696289,0.338308
0.60057,0.581026
0.697357,0.169634
0.704172,0.285485
0.640493,0.587302
0.552801,0.520159
0.674341,0.317715
0.59956,0.46305
0.626301,0.398617
0.685137,0.529696
0.715728,0.179672
0.687885,0.316001
0.685389,0.441038
0.578678,0.578059
0.666657,0.306502
grid_Keisuke_000000000003.tif
0.616556,0.416802
0.668025,0.498358
0.602844,0.506369
0.682616,0.216104
0.714369,0.225924
0.609457,0.553582
0.618328,0.52937
0.652653,0.394742
0.607812,0.472524
0.672252,0.480734
0.64094,0.532135
0.654184,0.185828
0.644064,0.321592
0.668613,0.557665
0.600266,0.580001
0.656774,0.274095
0.642632,0.363439
0.633688,0.4182
0.667247,0.571241
0.682032,0.164366
0.696832,0.239641
0.690209,0.550565
0.572707,0.490826
0.634081,0.316808
0.627366,0.47285
0.691329,0.395867
0.685837,0.529745
0.690853,0.182519
0.67805,0.281847
0.681784,0.502369
0.573431,0.55897
0.637854,0.287604
0.6338,0.38497
0.665596,0.430667
0.59968,0.55431
0.649473,0.21736
0.667981,0.252677
0.630651,0.578504
0.559517,0.538681
0.676361,0.350997
0.605698,0.508674
0.650342,0.461817
0.596588,0.487432
0.660329,0.158635
0.661997,0.341467
0.637735,0.495528
0.581177,0.55393
0.665011,0.228758
0.625603,0.377111
0.694465,0.369186
0.613161,0.595179
0.70171,0.173968
0.713797,0.26384
0.651387,0.591971
0.569865,0.492898
0.690211,0.291638
0.606472,0.449081
0.641358,0.429574
